,quarter_id,lat,lon,coordinates,area,population,great_parks_count,great_parks_area,great_parks_ndvi,good_parks_count,good_parks_area,good_parks_ndvi,ok_parks_count,ok_parks_area,ok_parks_ndvi,general_ndvi,general_area
416,way/116003998,56.70110576666667,60.5363431047619,"[(56.7010972, 60.5322898), (56.6997403, 60.5336709), (56.6994219, 60.5331281), (56.6988815, 60.5336216), (56.6990298, 60.5340551), (56.6991799, 60.5340843), (56.699498, 60.5338515), (56.6997655, 60.5344772), (56.6997035, 60.5345713), (56.701322, 60.5379189), (56.7015069, 60.5382996), (56.7011785, 60.5388212), (56.701596, 60.5397105), (56.70205, 60.5397781), (56.7022503, 60.5406314), (56.7026503, 60.5413949), (56.7041522, 60.5385089), (56.7031804, 60.5381119), (56.7029665, 60.5377476), (56.7029532, 60.5362426), (56.7010972, 60.5322898)]",116143.49,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
417,way/116605524,56.79808203333334,60.47084428333333,"[(56.797848, 60.4697429), (56.7979302, 60.4708587), (56.7981811, 60.4726414), (56.7985314, 60.4725085), (56.7981535, 60.4695713), (56.797848, 60.4697429)]",7332.01,0,1,12581.99,0.504,0,0.0,0.0,0,0.0,0.0,0.504,12581.99
418,way/117099110,56.87872501428571,60.51173358571429,"[(56.8778367, 60.5125708), (56.8780565, 60.5128719), (56.8787683, 60.5111323), (56.879554, 60.5121996), (56.8800137, 60.5110844), (56.8790092, 60.5097053), (56.8778367, 60.5125708)]",15995.82,175,0,0.0,0.0,1,9511.12,0.5403,2,148355.38,0.7584,0.7452,157866.5
419,way/118272363,56.78089167777778,60.907063488888895,"[(56.7772655, 60.8969434), (56.7753989, 60.9060738), (56.7772592, 60.9070223), (56.7808806, 60.9130081), (56.7849736, 60.9144676), (56.7853809, 60.9103389), (56.7848838, 60.9094345), (56.7847171, 60.9093394), (56.7772655, 60.8969434)]",524360.06,4450,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
420,way/119206575,56.787437,60.63999063333333,"[(56.7863549, 60.6404007), (56.7867934, 60.6417067), (56.7884344, 60.6397559), (56.7886294, 60.6391744), (56.788055, 60.6385054), (56.7863549, 60.6404007)]",21466.05,0,0,0.0,0.0,2,127.44,0.269,1,261.34,0.3167,0.3011,388.79
421,way/121101304,56.87406092727272,60.73862196363636,"[(56.8738117, 60.7376577), (56.8737538, 60.7381267), (56.8738201, 60.7381639), (56.8739219, 60.7382083), (56.8739813, 60.7385359), (56.8740377, 60.7393574), (56.8741149, 60.7394583), (56.8740763, 60.7397559), (56.8745573, 60.7399237), (56.8747835, 60.7379961), (56.8738117, 60.7376577)]",9691.47,0,0,0.0,0.0,0,0.0,0.0,1,2607.3,0.6154,0.6154,2607.3
422,way/121101305,56.876254375,60.74142493333333,"[(56.8756923, 60.7405262), (56.8755333, 60.7418849), (56.8758293, 60.7419153), (56.8758308, 60.7420231), (56.8760965, 60.7421015), (56.8761431, 60.7416782), (56.8763011, 60.7413913), (56.8764627, 60.7412689), (56.8774556, 60.7418787), (56.8774911, 60.7411133), (56.8765244, 60.7407916), (56.8756923, 60.7405262)]",10958.06,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
423,way/121101307,56.87899586,60.7405358,"[(56.877678, 60.7387896), (56.8778351, 60.7402264), (56.8778664, 60.7403871), (56.8779152, 60.7410244), (56.8784909, 60.7409919), (56.8789018, 60.7419246), (56.880412, 60.7421917), (56.8804456, 60.7413613), (56.8801109, 60.7412976), (56.8801443, 60.7407603), (56.8799975, 60.7407542), (56.8798307, 60.7409679), (56.8790601, 60.7407757), (56.8785714, 60.7377947), (56.877678, 60.7387896)]",32943.51,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
424,way/121101312,56.8731995,60.7386476,"[(56.8734985, 60.7395893), (56.873729, 60.7375669), (56.8727504, 60.737234), (56.8725211, 60.7392585), (56.8734985, 60.7395893)]",13955.93,0,0,0.0,0.0,0,0.0,0.0,1,2607.3,0.6154,0.6154,2607.3
425,way/121101313,56.87347056,60.7352504,"[(56.8723717, 60.7354442), (56.8749812, 60.7363664), (56.8751312, 60.7349878), (56.872497, 60.7340094), (56.8723717, 60.7354442)]",25932.12,0,0,0.0,0.0,0,0.0,0.0,1,2607.3,0.6154,0.6154,2607.3
426,way/121101314,56.87535448,60.73939476,"[(56.875627, 60.7403015), (56.875861, 60.7383201), (56.8749485, 60.7380317), (56.8747089, 60.740019), (56.875627, 60.7403015)]",12791.61,0,0,0.0,0.0,0,0.0,0.0,1,2607.3,0.6154,0.6154,2607.3
427,way/121101317,56.8758678,60.73607042,"[(56.8751343, 60.7364023), (56.8768717, 60.7370357), (56.8769036, 60.7355013), (56.8752951, 60.7350105), (56.8751343, 60.7364023)]",16987.38,50,0,0.0,0.0,0,0.0,0.0,1,2607.3,0.6154,0.6154,2607.3
428,way/121101318,56.87237646,60.73835196,"[(56.8724527, 60.739196), (56.8726622, 60.7372189), (56.8722423, 60.7370739), (56.8720724, 60.739075), (56.8724527, 60.739196)]",5575.55,0,0,0.0,0.0,0,0.0,0.0,1,2607.3,0.6154,0.6154,2607.3
429,way/121101319,56.87623272,60.73928558,"[(56.8759331, 60.7383492), (56.8757037, 60.7403654), (56.8766833, 60.7406836), (56.8769104, 60.7386805), (56.8759331, 60.7383492)]",13854.53,0,0,0.0,0.0,0,0.0,0.0,1,2607.3,0.6154,0.6154,2607.3
430,way/121101321,56.87613408,60.737462400000005,"[(56.8768635, 60.7371902), (56.8751216, 60.7365964), (56.87497, 60.7378591), (56.8768518, 60.7384761), (56.8768635, 60.7371902)]",16012.53,0,0,0.0,0.0,0,0.0,0.0,1,2607.3,0.6154,0.6154,2607.3
431,way/121101322,56.8733313,60.73675221999999,"[(56.8722589, 60.736903), (56.8748112, 60.7377994), (56.8749586, 60.7365414), (56.8723689, 60.7356143), (56.8722589, 60.736903)]",23027.02,0,0,0.0,0.0,0,0.0,0.0,1,2607.3,0.6154,0.6154,2607.3
432,way/121101323,56.875144420000005,60.74128155999999,"[(56.8754427, 60.7420231), (56.8756119, 60.7404341), (56.8747013, 60.7401467), (56.8745235, 60.7417808), (56.8754427, 60.7420231)]",10323.4,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
433,way/121101325,56.87738981428571,60.739871642857146,"[(56.8769785, 60.7386793), (56.876758, 60.7407308), (56.8778361, 60.7410691), (56.8778211, 60.7407602), (56.877771, 60.7403073), (56.8775855, 60.7388755), (56.8769785, 60.7386793)]",12307.84,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
434,way/121101327,56.877041507142856,60.73430644285714,"[(56.8752845, 60.7336488), (56.8751703, 60.734663), (56.8768817, 60.7352344), (56.877097, 60.7352972), (56.8772797, 60.7352254), (56.8774683, 60.7350476), (56.8781779, 60.7342529), (56.8780858, 60.733916), (56.8780084, 60.7336653), (56.8778482, 60.7337514), (56.8777819, 60.7336045), (56.8773437, 60.7340578), (56.8768692, 60.7342771), (56.8752845, 60.7336488)]",19787.43,200,0,0.0,0.0,0,0.0,0.0,1,2607.3,0.6154,0.6154,2607.3
435,way/121101328,56.87343241,60.74036109,"[(56.8745418, 60.7400981), (56.8720255, 60.7392616), (56.8719681, 60.7398719), (56.8726039, 60.7400685), (56.8726641, 60.740049), (56.8736866, 60.7404186), (56.8739262, 60.7405459), (56.8739821, 60.7415422), (56.874384, 60.741657), (56.8745418, 60.7400981)]",13644.63,0,0,0.0,0.0,0,0.0,0.0,1,2607.3,0.6154,0.6154,2607.3
436,way/121647205,56.91564135714286,60.476480671428575,"[(56.916398, 60.4769946), (56.9164766, 60.4755785), (56.9149092, 60.4756315), (56.9148815, 60.4764038), (56.9150927, 60.476976), (56.9153335, 60.4767857), (56.916398, 60.4769946)]",13202.94,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
437,way/121647209,56.916015075,60.47447844166667,"[(56.9149344, 60.475393), (56.916508, 60.4753545), (56.9169477, 60.4744557), (56.9173068, 60.4739793), (56.9169227, 60.4729788), (56.916345, 60.473757), (56.9166229, 60.4743733), (56.9164778, 60.4746074), (56.9151837, 60.4743647), (56.9150449, 60.4744357), (56.9149526, 60.4746489), (56.9149344, 60.475393)]",16257.11,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
438,way/121648614,56.92201905454545,60.48112767272728,"[(56.9224247, 60.4797955), (56.9218974, 60.4792803), (56.9209837, 60.4818477), (56.9214659, 60.4827208), (56.9217167, 60.4820164), (56.9221905, 60.4824555), (56.9224738, 60.4815572), (56.9222144, 60.4813225), (56.9223055, 60.4809326), (56.9221123, 60.4806804), (56.9224247, 60.4797955)]",18306.24,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
439,way/121648615,56.92330734666667,60.47725525333333,"[(56.9237377, 60.4762692), (56.923502, 60.4757086), (56.9228059, 60.4769202), (56.9227752, 60.4770853), (56.9227046, 60.4772197), (56.9226494, 60.477552), (56.9231805, 60.478464), (56.9232868, 60.4782745), (56.9233769, 60.4780467), (56.9234577, 60.4779206), (56.9235235, 60.4777675), (56.9235739, 60.4776143), (56.9236276, 60.4771108), (56.9236708, 60.4766062), (56.9237377, 60.4762692)]",10948.31,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
440,way/122009513,56.843546628571424,60.571871214285714,"[(56.8427322, 60.5725855), (56.8441632, 60.5725456), (56.8442002, 60.5725379), (56.8442675, 60.5725542), (56.8443488, 60.5722146), (56.8444589, 60.5720404), (56.8445599, 60.5715426), (56.8431606, 60.5706447), (56.8431231, 60.5706206), (56.8430075, 60.5712321), (56.8430037, 60.5714736), (56.8430027, 60.5715404), (56.8428923, 60.5720793), (56.8427322, 60.5725855)]",15662.27,2450,0,0.0,0.0,1,94909.25,0.6945,6,92603.39,0.3767,0.5375,187512.64
441,way/125141883,56.788418825,60.6547192375,"[(56.7886914, 60.6527865), (56.7872276, 60.6546664), (56.7877299, 60.6568409), (56.7878731, 60.6569239), (56.7883155, 60.6558071), (56.7894097, 60.6540647), (56.789412, 60.6538779), (56.7886914, 60.6527865)]",28895.38,100,0,0.0,0.0,0,0.0,0.0,2,127.44,0.269,0.269,127.44
442,way/125141884,56.78601978571429,60.65083815714286,"[(56.7859162, 60.650517), (56.7856747, 60.6508), (56.7857069, 60.6508916), (56.7861024, 60.6517913), (56.7865889, 60.6511989), (56.7862332, 60.6501513), (56.7859162, 60.650517)]",5309.17,0,0,0.0,0.0,1,76.43,0.4082,4,23685.08,0.5882,0.5877,23761.5
443,way/126605112,56.81947378,60.54851406,"[(56.8199939, 60.5491693), (56.8192267, 60.5467377), (56.8186106, 60.5474528), (56.8195438, 60.5500412), (56.8199939, 60.5491693)]",13686.71,0,0,0.0,0.0,1,3452.36,0.2986,5,110024.56,0.5584,0.5505,113476.92
444,way/129414148,56.756813783333335,60.73919325833333,"[(56.7570265, 60.7398604), (56.7570089, 60.7393244), (56.7569562, 60.7389085), (56.7569097, 60.7388546), (56.7568823, 60.7380807), (56.7567324, 60.738073), (56.7565973, 60.7386198), (56.7565171, 60.739386), (56.7565037, 60.7397534), (56.7567727, 60.7396871), (56.7568321, 60.7399108), (56.7570265, 60.7398604)]",4330.09,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
445,way/129414150,56.75746795789473,60.73769616842105,"[(56.7576988, 60.7368133), (56.757588, 60.7368009), (56.7574488, 60.7369488), (56.7572084, 60.7372396), (56.7570598, 60.7374712), (56.7569193, 60.7377152), (56.7569058, 60.7377989), (56.7569287, 60.7382253), (56.7572462, 60.7383485), (56.7574667, 60.7383908), (56.7575149, 60.7383978), (56.7575759, 60.7384114), (56.757693, 60.7384182), (56.7577906, 60.7383854), (56.7578271, 60.7383066), (56.7578068, 60.7375427), (56.7577568, 60.7372272), (56.7577568, 60.7369721), (56.7576988, 60.7368133)]",7330.69,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
446,way/129414151,56.757379419047616,60.73918139047619,"[(56.7576783, 60.7385024), (56.7575972, 60.738524), (56.757506, 60.7384993), (56.7574672, 60.73845), (56.7572524, 60.7383835), (56.7569323, 60.7382701), (56.7569377, 60.7385067), (56.7569633, 60.7387704), (56.7570457, 60.7387753), (56.7570309, 60.738933), (56.7570849, 60.739798), (56.7570638, 60.7399751), (56.757068, 60.7410147), (56.7571588, 60.7410917), (56.7575662, 60.7409608), (56.7576189, 60.7404256), (56.7577308, 60.7395824), (56.7578954, 60.7388084), (56.7578659, 60.7385543), (56.7578258, 60.7384811), (56.7576783, 60.7385024)]",12074.68,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
447,way/131889196,56.86349840909091,60.30597045454545,"[(56.8635427, 60.3026192), (56.8632901, 60.3050427), (56.8631139, 60.307778), (56.8631785, 60.3084389), (56.8633812, 60.3084336), (56.863625, 60.3083691), (56.8637161, 60.3081918), (56.8636191, 60.306671), (56.8637454, 60.3048063), (56.8637278, 60.3027052), (56.8635427, 60.3026192)]",16194.57,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
448,way/131889198,56.86265074736842,60.30685847894737,"[(56.8628965, 60.3083852), (56.8628906, 60.308095), (56.8629082, 60.3071546), (56.8630257, 60.3069504), (56.8631743, 60.3054433), (56.8630175, 60.3054138), (56.8630144, 60.3054503), (56.8625966, 60.3054158), (56.8625761, 60.3057621), (56.8624766, 60.3057459), (56.8624519, 60.305989), (56.862409, 60.3059813), (56.8623379, 60.3066822), (56.8622501, 60.3074484), (56.8622701, 60.3074886), (56.8622447, 60.3077859), (56.8624186, 60.3083381), (56.8625089, 60.308396), (56.8628965, 60.3083852)]",12925.41,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
449,way/131889210,56.86557208571429,60.30203958571428,"[(56.8660425, 60.3019475), (56.8655549, 60.3017863), (56.8653434, 60.301625), (56.8650555, 60.3015659), (56.8650203, 60.3025923), (56.8659455, 60.3028126), (56.8660425, 60.3019475)]",6300.18,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
450,way/131889216,56.866604125,60.3024607125,"[(56.8661974, 60.301926), (56.866178, 60.3021638), (56.8664817, 60.3022358), (56.866438, 60.3028434), (56.8668823, 60.3031813), (56.867194, 60.303323), (56.8672642, 60.3020864), (56.8661974, 60.301926)]",6242.61,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
451,way/131889219,56.86418898888889,60.30199585555556,"[(56.8636713, 60.3011119), (56.8635545, 60.3025117), (56.8637454, 60.3026138), (56.864001, 60.3021409), (56.8644592, 60.3022753), (56.8646678, 60.3023774), (56.864941, 60.3023827), (56.8649894, 60.3014371), (56.8636713, 60.3011119)]",9814.8,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
452,way/134626874,56.803323677777776,60.51013305555556,"[(56.8031922, 60.5093194), (56.8028005, 60.5108491), (56.8032175, 60.5110828), (56.8033289, 60.5104993), (56.8036968, 60.5107468), (56.8038274, 60.510166), (56.803303, 60.5097798), (56.8033546, 60.5094349), (56.8031922, 60.5093194)]",5727.12,0,0,0.0,0.0,0,0.0,0.0,3,205.84,0.434,0.434,205.84
453,way/135883741,56.72903700909091,60.72510523636364,"[(56.7293984, 60.7236996), (56.7294113, 60.7229839), (56.7293992, 60.7229624), (56.7292963, 60.722959), (56.7291199, 60.7230113), (56.7290827, 60.7230972), (56.7290825, 60.7237586), (56.7287717, 60.72384), (56.7285841, 60.7239892), (56.7283713, 60.7241712), (56.7284128, 60.7243877), (56.7285345, 60.7250872), (56.7286299, 60.7256327), (56.7286988, 60.7260267), (56.7287796, 60.7264881), (56.7287952, 60.7265777), (56.7288824, 60.7267305), (56.7288869, 60.7270027), (56.7288932, 60.7273795), (56.7291796, 60.7273979), (56.7292001, 60.7270072), (56.7292073, 60.7268697), (56.7291989, 60.7265877), (56.7291891, 60.7262038), (56.7292071, 60.7261995), (56.7291929, 60.7259625), (56.7291441, 60.7255669), (56.7291504, 60.7253064), (56.7291724, 60.7246857), (56.7292844, 60.7247041), (56.7292967, 60.7242378), (56.7293692, 60.7242588), (56.7293984, 60.7236996)]",15656.63,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
454,way/136734834,56.74644898181818,60.709253636363634,"[(56.7462758, 60.7090397), (56.7460733, 60.7094328), (56.7462464, 60.709717), (56.7464321, 60.7093766), (56.7464899, 60.7094889), (56.7467497, 60.709381), (56.7467306, 60.709088), (56.746673, 60.7089728), (56.7465638, 60.7089803), (56.7464284, 60.7092732), (56.7462758, 60.7090397)]",1679.63,50,4,2094.4,0.6688,3,8583.09,0.6555,6,49150.19,0.6686,0.6667,59827.68
455,way/136734836,56.74890475833333,60.70755071666667,"[(56.7494237, 60.706872), (56.7491898, 60.7069292), (56.7478999, 60.7072052), (56.7478512, 60.7073504), (56.7479152, 60.7083289), (56.7484225, 60.7082182), (56.7490678, 60.70805), (56.7492551, 60.708001), (56.7494919, 60.707952), (56.7494696, 60.7076045), (56.7494467, 60.7072252), (56.7494237, 60.706872)]",11922.65,1075,3,5816.83,0.6461,5,28805.99,0.7657,10,51338.58,0.6178,0.6693,85961.4
456,way/136734837,56.74841206923077,60.70859687692308,"[(56.7479337, 60.7085065), (56.7479687, 60.7090035), (56.7481679, 60.7089568), (56.7483818, 60.7089067), (56.7483726, 60.7087761), (56.7487644, 60.7086842), (56.7490366, 60.7086204), (56.7490108, 60.7082539), (56.7487364, 60.7083183), (56.7485728, 60.7083566), (56.7483453, 60.70841), (56.7481322, 60.7084599), (56.7479337, 60.7085065)]",3107.13,200,6,6985.57,0.6542,1,3691.93,0.6655,11,75283.9,0.6709,0.6693,85961.4
457,way/136734846,56.74714111428572,60.70898774285714,"[(56.7471726, 60.708518), (56.7468704, 60.7091314), (56.7469322, 60.7094155), (56.7471995, 60.70935), (56.7472783, 60.7091667), (56.7473622, 60.7088146), (56.7471726, 60.708518)]",1737.53,125,5,4405.92,0.6803,2,6271.57,0.6425,9,53177.71,0.6715,0.6693,63855.2
458,way/139369277,56.8360786875,60.5280909,"[(56.8357908, 60.5284523), (56.8361354, 60.5285056), (56.8363712, 60.5285567), (56.836673, 60.5285837), (56.8366972, 60.5278681), (56.8365958, 60.527726), (56.8362208, 60.5276149), (56.836008, 60.5276568), (56.8359173, 60.5277049), (56.8358898, 60.5278228), (56.8358384, 60.5279429), (56.8358987, 60.5280448), (56.8358378, 60.5280933), (56.8358067, 60.5281548), (56.8357873, 60.5282745), (56.8357908, 60.5284523)]",4891.41,0,0,0.0,0.0,0,0.0,0.0,2,12553.73,0.6956,0.6956,12553.73
459,way/139369280,56.835036550000005,60.52715255,"[(56.8347381, 60.5269395), (56.8351638, 60.5274768), (56.8353294, 60.5275632), (56.8354003, 60.5273162), (56.8348496, 60.5266801), (56.8347381, 60.5269395)]",1550.62,0,0,0.0,0.0,0,0.0,0.0,2,12553.73,0.6956,0.6956,12553.73
460,way/147413081,56.70093601666667,60.73970356666666,"[(56.7009009, 60.7390161), (56.7003338, 60.7402666), (56.7010271, 60.7410485), (56.7013804, 60.7398015), (56.701073, 60.7390726), (56.7009009, 60.7390161)]",7823.78,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
461,way/149427399,56.781790475,60.539503120000006,"[(56.782918, 60.5393649), (56.782324, 60.5383023), (56.7823034, 60.5382649), (56.7822733, 60.5382152), (56.7822939, 60.5381817), (56.7820281, 60.5376995), (56.7818636, 60.5380445), (56.7817675, 60.538327), (56.7816531, 60.5386638), (56.7815336, 60.5390153), (56.7814171, 60.5393579), (56.7813018, 60.5396971), (56.7811863, 60.540037), (56.7810642, 60.540396), (56.7809476, 60.5407391), (56.7811526, 60.5411407), (56.7815512, 60.5418789), (56.7816305, 60.541733), (56.7816817, 60.5416387), (56.782918, 60.5393649)]",26159.23,375,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
462,way/149723044,56.778629720000005,60.533020910000005,"[(56.7792954, 60.5351685), (56.7798232, 60.5341702), (56.7795884, 60.5337377), (56.7793588, 60.5333201), (56.7791357, 60.5329118), (56.7789083, 60.5324954), (56.7786801, 60.5320777), (56.7784512, 60.5316587), (56.7782303, 60.5312545), (56.7780115, 60.5308539), (56.7777371, 60.5313582), (56.7774725, 60.5318447), (56.777684, 60.5322303), (56.7779052, 60.5326337), (56.7781544, 60.5330881), (56.7783735, 60.5334876), (56.7786021, 60.5339045), (56.7788308, 60.5343213), (56.7790565, 60.5347328), (56.7792954, 60.5351685)]",24363.95,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
463,way/149723045,56.77975676999999,60.53757936,"[(56.7791963, 60.5356014), (56.7789298, 60.536102), (56.7786394, 60.5366474), (56.7788694, 60.5370538), (56.7790994, 60.5374602), (56.7793339, 60.5378745), (56.7795623, 60.5382782), (56.779793, 60.5386858), (56.7800298, 60.5391041), (56.780265, 60.5395197), (56.7804972, 60.5399299), (56.7810126, 60.5389246), (56.7807902, 60.5385178), (56.7805657, 60.5381069), (56.7803316, 60.5376786), (56.7800953, 60.5372462), (56.7798729, 60.5368394), (56.779641, 60.5364151), (56.7794143, 60.5360002), (56.7791963, 60.5356014)]",24881.01,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
464,way/149723046,56.77675899230769,60.53457907692307,"[(56.7772495, 60.5346602), (56.777167, 60.5345078), (56.7771951, 60.534457), (56.7770569, 60.5342061), (56.7768293, 60.5337928), (56.7765988, 60.5333743), (56.7762889, 60.5339587), (56.7759727, 60.5345547), (56.7762014, 60.534971), (56.7764265, 60.5353809), (56.7766595, 60.5358052), (56.7769718, 60.5351991), (56.7772495, 60.5346602)]",10725.68,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
465,way/149806348,56.87883350769231,60.55465007692308,"[(56.8791285, 60.5546603), (56.8788278, 60.5542643), (56.8787206, 60.5543045), (56.8786643, 60.5542115), (56.878586, 60.5543092), (56.8786264, 60.5544885), (56.8785707, 60.5547166), (56.87866, 60.5548666), (56.8786952, 60.5550407), (56.878972, 60.5553691), (56.8791491, 60.5548187), (56.8791065, 60.5547407), (56.8791285, 60.5546603)]",2660.37,50,0,0.0,0.0,0,0.0,0.0,4,32364.33,0.7079,0.7079,32364.33
466,way/150157790,56.88540095555555,60.72899006666666,"[(56.8842826, 60.7272853), (56.8826562, 60.7292628), (56.8825996, 60.7300663), (56.887479, 60.7315971), (56.8874281, 60.7301953), (56.8868926, 60.7291041), (56.8865097, 60.7281282), (56.8864782, 60.7279862), (56.8842826, 60.7272853)]",86944.96,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
467,way/150472212,56.88338946666667,60.48908821333334,"[(56.8825111, 60.4901889), (56.8830727, 60.4911777), (56.8836507, 60.4897039), (56.8836453, 60.4896173), (56.8836716, 60.489378), (56.8836816, 60.4889809), (56.8837417, 60.488632), (56.8837335, 60.4885673), (56.8837019, 60.4885277), (56.8835368, 60.4883626), (56.883512, 60.4883885), (56.8833346, 60.4881779), (56.8832894, 60.4881909), (56.883248, 60.4882407), (56.8825111, 60.4901889)]",13174.58,0,0,0.0,0.0,1,146792.09,0.7613,0,0.0,0.0,0.7613,146792.09
468,way/150472214,56.88467912,60.49469444,"[(56.8852552, 60.4947767), (56.8842723, 60.493429), (56.8838136, 60.4945716), (56.8847993, 60.4959182), (56.8852552, 60.4947767)]",11812.98,0,0,0.0,0.0,1,146792.09,0.7613,0,0.0,0.0,0.7613,146792.09
469,way/150472221,56.88773968,60.49935402,"[(56.8870582, 60.4991003), (56.888285, 60.5008297), (56.8887665, 60.4997374), (56.8875305, 60.4980024), (56.8870582, 60.4991003)]",14760.69,0,0,0.0,0.0,0,0.0,0.0,2,156303.21,0.7479,0.7479,156303.21
470,way/150472222,56.8847918,60.48604902,"[(56.8846026, 60.4874096), (56.8855594, 60.4845184), (56.8850695, 60.4839728), (56.8841249, 60.4869347), (56.8846026, 60.4874096)]",12904.37,0,0,0.0,0.0,0,0.0,0.0,1,146792.09,0.7613,0.7613,146792.09
