id,название,широта_центра,долгота_центра,все_точки_границ,количество_точек,северная_граница,южная_граница,западная_граница,восточная_граница,сервер
968759055,"ЖК ""Весна""",56.775008,60.589539,"60.587106,56.774076; 60.587024,56.774093; 60.587553,56.775491; 60.587652,56.775487; 60.587719,56.775660; 60.587824,56.775647; 60.587874,56.775738; 60.587937,56.775732; 60.588012,56.775755; 60.589292,56.775632; 60.589318,56.775722; 60.591413,56.775565; 60.591515,56.775529; 60.591615,56.775469; 60.591820,56.775355; 60.592129,56.775174; 60.592307,56.775062; 60.592210,56.775007; 60.591014,56.774388; 60.590432,56.774085; 60.590360,56.774121; 60.590213,56.774194; 60.589955,56.774320; 60.589079,56.773828; 60.587106,56.774076",25,56.775755,56.773828,60.587024,60.592307,https://overpass.kumi.systems/api/interpreter
973545446,Квартал,56.837248,60.532035,"60.533186,56.837218; 60.533191,56.836977; 60.530649,56.837058; 60.530617,56.837224; 60.530763,56.837237; 60.531475,56.837406; 60.533209,56.837645; 60.533186,56.837218",8,56.837645,56.836977,60.530617,60.533209,https://overpass.kumi.systems/api/interpreter
982715015,Квартал,56.865953,60.680856,"60.680794,56.866186; 60.681474,56.865766; 60.680845,56.865634; 60.680374,56.865991; 60.680794,56.866186",5,56.866186,56.865634,60.680374,60.681474,https://overpass.kumi.systems/api/interpreter
1032860611,Квартал,56.822014,60.634107,"60.633017,56.822687; 60.635342,56.822925; 60.635917,56.821245; 60.633900,56.821023; 60.633769,56.821358; 60.635198,56.821521; 60.634885,56.822372; 60.633531,56.822247; 60.633381,56.822063; 60.633218,56.822027; 60.633017,56.822687",11,56.822925,56.821023,60.633017,60.635917,https://overpass.kumi.systems/api/interpreter
1063264053,Квартал,56.831157,60.659296,"60.658727,56.831356; 60.658768,56.830851; 60.660272,56.830700; 60.659984,56.831523; 60.658727,56.831356",5,56.831523,56.8307,60.658727,60.660272,https://overpass.kumi.systems/api/interpreter
1067204202,Квартал,56.779201,60.646301,"60.646421,56.779596; 60.645519,56.779297; 60.645889,56.779057; 60.646596,56.778770; 60.646962,56.778888; 60.646421,56.779596",6,56.779596,56.77877,60.645519,60.646962,https://overpass.kumi.systems/api/interpreter
1067204206,Квартал,56.779539,60.647564,"60.647922,56.780037; 60.646556,56.779636; 60.646864,56.779289; 60.647186,56.778872; 60.648153,56.779090; 60.647722,56.779598; 60.648186,56.779752; 60.647922,56.780037",8,56.780037,56.778872,60.646556,60.648186,https://overpass.kumi.systems/api/interpreter
1071836241,Квартал,56.813443,60.620131,"60.619076,56.812742; 60.618805,56.813453; 60.619688,56.813572; 60.619748,56.813458; 60.620561,56.813534; 60.620457,56.813914; 60.620232,56.813907; 60.620189,56.814130; 60.620982,56.814186; 60.621259,56.813133; 60.620853,56.813076; 60.620775,56.812911; 60.619076,56.812742",13,56.814186,56.812742,60.618805,60.621259,https://overpass.kumi.systems/api/interpreter
1120786871,"ЖК ""Притяжение""",56.772509,60.52324,"60.523477,56.771285; 60.521918,56.772152; 60.520814,56.772771; 60.521868,56.773344; 60.522969,56.772735; 60.524766,56.773763; 60.526633,56.772741; 60.523477,56.771285",8,56.773763,56.771285,60.520814,60.526633,https://overpass.kumi.systems/api/interpreter
1147366810,Квартал,56.817852,60.530514,"60.529922,56.817548; 60.529807,56.817520; 60.530175,56.817116; 60.531058,56.817373; 60.532308,56.817646; 60.531273,56.818554; 60.530969,56.818480; 60.530789,56.818553; 60.529567,56.818170; 60.529870,56.817861; 60.529922,56.817548",11,56.818554,56.817116,60.529567,60.532308,https://overpass.kumi.systems/api/interpreter
1155020756,Квартал,56.79987,60.621863,"60.622966,56.800338; 60.622541,56.800436; 60.621164,56.800314; 60.620452,56.800348; 60.620694,56.799829; 60.621070,56.799528; 60.620842,56.798588; 60.622856,56.798961; 60.623080,56.800024; 60.622966,56.800338",10,56.800436,56.798588,60.620452,60.62308,https://overpass.kumi.systems/api/interpreter
1155020757,Квартал,56.800074,60.626819,"60.627702,56.801421; 60.625826,56.800990; 60.625092,56.800738; 60.624952,56.799524; 60.624535,56.799306; 60.625556,56.798884; 60.625948,56.799095; 60.625341,56.799420; 60.626610,56.799775; 60.627611,56.799222; 60.627971,56.798780; 60.630515,56.799259; 60.628577,56.801615; 60.628351,56.801665; 60.627702,56.801421",15,56.801665,56.79878,60.624535,60.630515,https://overpass.kumi.systems/api/interpreter
1155721829,Квартал,56.782001,60.612474,"60.611891,56.782360; 60.611992,56.781717; 60.612231,56.781732; 60.612828,56.781654; 60.612917,56.781681; 60.613066,56.782097; 60.612704,56.782152; 60.612744,56.782258; 60.611891,56.782360",9,56.78236,56.781654,60.611891,60.613066,https://overpass.kumi.systems/api/interpreter
1157703339,Квартал,56.721462,60.63829,"60.638268,56.721635; 60.638618,56.721328; 60.638362,56.721203; 60.637935,56.721511; 60.638268,56.721635",5,56.721635,56.721203,60.637935,60.638618,https://overpass.kumi.systems/api/interpreter
1165334167,Квартал,56.721813,60.632587,"60.631705,56.721922; 60.631820,56.721505; 60.633971,56.721659; 60.633735,56.722058; 60.631705,56.721922",5,56.722058,56.721505,60.631705,60.633971,https://overpass.kumi.systems/api/interpreter
1165334168,Квартал,56.722336,60.63241,"60.631614,56.722477; 60.631707,56.722002; 60.633708,56.722135; 60.633408,56.722586; 60.631614,56.722477",5,56.722586,56.722002,60.631614,60.633708,https://overpass.kumi.systems/api/interpreter
1165334169,Квартал,56.723269,60.633163,"60.631533,56.722800; 60.631616,56.722610; 60.633411,56.722705; 60.633947,56.722900; 60.634376,56.723290; 60.634551,56.723649; 60.634028,56.723800; 60.634325,56.724186; 60.633816,56.724296; 60.633311,56.723690; 60.633832,56.723546; 60.633293,56.722995; 60.632043,56.722917; 60.631833,56.722857; 60.631533,56.722800",15,56.724296,56.72261,60.631533,60.634551,https://overpass.kumi.systems/api/interpreter
1165403106,Квартал,56.72108,60.637397,"60.637285,56.721351; 60.636836,56.721182; 60.637583,56.720673; 60.637997,56.720844; 60.637285,56.721351",5,56.721351,56.720673,60.636836,60.637997,https://overpass.kumi.systems/api/interpreter
1165403109,Квартал,56.722403,60.631247,"60.631319,56.722867; 60.630799,56.722822; 60.631033,56.721746; 60.631585,56.721768; 60.631426,56.722346; 60.631319,56.722867",6,56.722867,56.721746,60.630799,60.631585,https://overpass.kumi.systems/api/interpreter
1165403111,Квартал,56.720526,60.634319,"60.634068,56.720522; 60.634386,56.720391; 60.634561,56.720504; 60.634527,56.720568; 60.634423,56.720587; 60.634198,56.720588; 60.634068,56.720522",7,56.720588,56.720391,60.634068,60.634561,https://overpass.kumi.systems/api/interpreter
1165403112,Квартал,56.720565,60.633461,"60.633249,56.720602; 60.633243,56.720527; 60.633770,56.720509; 60.633794,56.720587; 60.633249,56.720602",5,56.720602,56.720509,60.633243,60.633794,https://overpass.kumi.systems/api/interpreter
1165403114,Квартал,56.721382,60.633139,"60.631875,56.721422; 60.631989,56.721161; 60.633073,56.721260; 60.633668,56.721352; 60.634272,56.721314; 60.634229,56.721516; 60.634130,56.721606; 60.631875,56.721422",8,56.721606,56.721161,60.631875,60.634272,https://overpass.kumi.systems/api/interpreter
1172058471,Квартал,56.816585,60.706062,"60.706052,56.816879; 60.705365,56.816401; 60.706080,56.816161; 60.706761,56.816603; 60.706052,56.816879",5,56.816879,56.816161,60.705365,60.706761,https://overpass.kumi.systems/api/interpreter
